Designator,Value,1st Vendor Part No,Layer,Center-X,Center-Y,Rotation
U14,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,TopLayer,27.4750,43.2868,0
U15,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,TopLayer,25.1700,42.0658,180
U2,LIS2DH12TR,LIS2DH12TR,TopLayer,50.7750,17.4750,270
U3,BGM220PC22WGA2,BGM220PC22WGA2,TopLayer,43.2750,42.7450,0
U4,CXD5612GF-T2,CXD5612GF-T2,TopLayer,21.4134,42.1408,0
U5,MAX38640AENT,MAX38640AENT+,TopLayer,33.8658,42.4159,90
U6,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,TopLayer,12.3537,40.8408,90
U7,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,TopLayer,15.9003,42.9237,0
U8,BGA524N6E6327XTSA1-1550-3.3V,BGA524N6E6327XTSA1,TopLayer,14.0502,42.2700,180
U9,MAX38640AELT,MAX38640AELT+T,TopLayer,24.4750,5.4250,180
Y2,NT2016SA-26.000000MHZ-NBG2,NT2016SA-26.000000MHz-NBG2,TopLayer,25.0450,45.6158,180
