Designator,Value,1st Vendor Part No,Layer,Center-X,Center-Y,Rotation
C22,22UF-0805-25V,CL21A226MAYNNNE,BottomLayer,7.3250,6.4750,270
C28,22UF-0805-25V,CL21A226MAYNNNE,BottomLayer,4.6250,5.5500,180
C80,22UF-0805-25V,CL21A226MAYNNNE,BottomLayer,4.6250,7.4000,180
C29,47NF-0402-50V,CL05B473KB5VPNC,TopLayer,7.2000,1.5750,0
C59,47NF-0402-50V,CL05B473KB5VPNC,BottomLayer,18.1000,30.5750,90
C35,100PF-0402-50V,CL05C101JB5NNNC,TopLayer,4.2750,1.5750,180
C5,4.7UF-0402-6.3V,CL05A475KQ5NRNC,BottomLayer,13.6750,19.4500,180
C6,4.7UF-0402-6.3V,CL05A475KQ5NRNC,BottomLayer,13.6750,21.3250,0
C26,4.7UF-0402-6.3V,CL05A475KQ5NRNC,BottomLayer,15.9437,30.5750,270
C27,4.7UF-0402-6.3V,CL05A475KQ5NRNC,BottomLayer,16.0000,33.8750,270
C62,4.7UF-0402-6.3V,CL05A475KQ5NRNC,BottomLayer,19.6000,27.2000,180
C64,4.7UF-0402-6.3V,CL05A475KQ5NRNC,BottomLayer,22.5654,30.1000,0
C53,10PF-0402-50V,CL05C100JB5NNNC,TopLayer,14.9000,58.3341,180
C54,10PF-0402-50V,CL05C100JB5NNNC,TopLayer,13.4500,58.3341,180
C66,2.2UF-0402-10V,CL05A225KP5NNNC,BottomLayer,33.6300,33.6456,270
C69,2.2UF-0402-10V,CL05A225KP5NNNC,BottomLayer,31.4000,30.1000,180
C70,220NF-0402-16V,CL05B224KO5NNNC,BottomLayer,28.9824,37.5705,0
C79,10NF-0402-50V,C0402C103M5RAC7867,BottomLayer,1.9741,14.8450,180
C8,33PF-0402-50V,CL05C330JB5NNNC,BottomLayer,27.4000,9.2500,180
C11,33PF-0402-50V,CL05C330JB5NNNC,BottomLayer,29.9250,-0.2180,0
C12,33PF-0402-50V,CL05C330JB5NNNC,BottomLayer,27.4000,-0.2180,0
C21,33PF-0402-50V,CL05C330JB5NNNC,BottomLayer,8.4750,28.6250,90
C37,33PF-0402-50V,CL05C330JB5NNNC,BottomLayer,8.7500,16.0750,180
C52,33PF-0402-50V,CL05C330JB5NNNC,TopLayer,18.4500,58.8091,270
D1,PESD0U1BB,PESD5V0U1BB,BottomLayer,28.7750,-0.2230,0
D2,PESD0U1BB,PESD5V0U1BB,BottomLayer,31.3450,-0.2230,0
D3,PESD0U1BB,PESD5V0U1BB,BottomLayer,26.2500,-0.2230,0
D4,PESD0U1BB,PESD5V0U1BB,BottomLayer,26.2500,9.2500,0
D5,MM5Z18VT1G,MM5Z18VT1G,TopLayer,2.1750,3.3750,180
DS1,-0402-1.8V,APHHS1005LSECK/J3-PF,TopLayer,1.5821,30.5250,270
F1,-1210-16V,1210L110/16WR,BottomLayer,2.5750,1.4750,0
FB1,BLM18PG181SN1D,BLM18PG181SN1D,BottomLayer,4.2250,3.9250,180
FB2,BLM18SP601SH1D,BLM18SP601SH1D,BottomLayer,11.3250,19.9037,270
FB3,BLM18SP601SH1D,BLM18SP601SH1D,TopLayer,18.9000,55.1841,0
FB4,BLM18SP601SH1D,BLM18SP601SH1D,BottomLayer,20.5500,30.4000,0
FB6,BLM18SP601SH1D,BLM18SP601SH1D,BottomLayer,8.9250,33.6750,90
FB5,BLM15AG102SN1D,BLM15AG102SN1D,BottomLayer,26.2800,32.0705,0
L1,10R,,TopLayer,9.9750,5.8000,0
L11,XFL4020-222MEC,XFL4020-222MEC,BottomLayer,5.9250,14.8250,0
L4,1285AS-H-2R2M,1285AS-H-2R2M=P2,BottomLayer,8.2750,30.7000,90
L6,1285AS-H-2R2M,1285AS-H-2R2M=P2,BottomLayer,11.9000,22.8250,270
L7,DFE201610E-2R2M,DFE201610E-2R2M=P2,TopLayer,16.4500,55.9341,90
L8,LQG15HS5N6S02D,LQG15HS5N6S02D,BottomLayer,27.9574,37.6456,180
L10,LQG15HS5N6S02D,LQG15HS5N6S02D,BottomLayer,24.5824,36.4706,180
L9,LQW15AN6N8G00D,LQW15AN6N8G00D,BottomLayer,25.0824,40.1956,0
M1,NRF9160-SICA-B1A-R,nRF9160-SICA-B1A-R,BottomLayer,23.2904,19.8840,0
PATCH1,YNU01A0AA,YNU01A0AA,TopLayer,20.6750,23.4875,180
Q1,PMF170XP,PMF170XP,TopLayer,9.9500,2.9250,180
Q2,PMF170XP,PMF170XP,BottomLayer,17.5500,28.7250,0
Q4,NX3008CBKS,NX3008CBKS,TopLayer,6.2750,5.4750,180
Q5,SQ2319ADS-T1-GE3,SQ2319ADS-T1_GE3,BottomLayer,6.7250,1.5750,270
R1,10K-0402-0402-50V,ERJ-2RKF1002X,BottomLayer,17.4250,13.0250,270
R13,10K-0402-0402-50V,ERJ-2RKF1002X,TopLayer,17.0750,7.6250,90
R25,10K-0402-0402-50V,ERJ-2RKF1002X,BottomLayer,26.8574,40.1956,0
R10,100R-0402,ERJ-2RKF1000X,BottomLayer,19.6500,13.0250,180
R11,191K-0402-0402-50V,ERJ-2RKF1913X,BottomLayer,13.6750,30.7000,0
R34,191K-0402-0402-50V,ERJ-2RKF1913X,TopLayer,6.2000,8.1250,180
R15,[NOVALUE],ERJ-2GE0R00X,BottomLayer,0.5000,7.8250,270
R18,[NOVALUE],ERJ-2GE0R00X,BottomLayer,0.4750,33.6625,270
R21,[NOVALUE],ERJ-2GE0R00X,TopLayer,20.8500,57.4091,0
R23,[NOVALUE],ERJ-2GE0R00X,BottomLayer,22.4250,38.2500,180
RF_S1,[NOVALUE],ERJ-2GE0R00X,BottomLayer,32.6250,18.9000,180
RF_S2,[NOVALUE],ERJ-2GE0R00X,BottomLayer,33.1500,16.4250,270
R17,470K-0402,ERJ-2RKF4703X,TopLayer,4.2750,8.1250,90
R33,470K-0402,ERJ-2RKF4703X,TopLayer,4.2750,5.3750,90
R19,10K-0402,ERJ-2RKF1002X,TopLayer,1.6250,1.6750,90
R2,150R-0402-0402-50V,ERJ-2RKF1500X,BottomLayer,22.5654,27.2840,180
R3,150R-0402-0402-50V,ERJ-2RKF1500X,BottomLayer,20.5750,27.2750,180
R4,150R-0402-0402-50V,ERJ-2RKF1500X,BottomLayer,21.5404,27.2840,180
R5,150R-0402-0402-50V,ERJ-2RKF1500X,TopLayer,2.6500,30.5250,180
R27,150R-0402-0402-50V,ERJ-2RKF1500X,BottomLayer,31.1800,37.0956,270
R35,150R-0402-0402-50V,ERJ-2RKF1500X,BottomLayer,24.5500,27.2750,0
R36,150R-0402-0402-50V,ERJ-2RKF1500X,BottomLayer,25.5000,27.2840,0
R20,768K-0402,ERJ-2RKF7683X,BottomLayer,7.2000,19.5250,0
R22,560K-0402-0402-50V,ERJ-2RKF5603X,BottomLayer,18.1500,26.7500,90
R29,1.5K-0402-0402-50V,ERJ-2RKF1501X,BottomLayer,25.3300,32.0706,180
R30,40.2K-0402-0402-50V,ERJ-2RKF4022X,BottomLayer,2.0491,13.9000,90
R31,249K-0402-0402-50V,ERJ-2RKF2493X,BottomLayer,2.0491,15.8250,90
R6,10R-0402-0402-50V,ERJ-2RKF10R0X,BottomLayer,13.6250,24.3250,0
R14,10R-0402-0402-50V,ERJ-2RKF10R0X,BottomLayer,21.6500,13.0250,270
R28,10R-0402-0402-50V,ERJ-2RKF10R0X,BottomLayer,34.1074,36.5205,0
R8,1.2M-0402-0402-50V,ERJ-2GEJ125X,TopLayer,7.2000,8.1250,0
R9,1.2M-0402-0402-50V,ERJ-2GEJ125X,BottomLayer,13.6750,16.4250,180
R12,1.2M-0402-0402-50V,ERJ-2GEJ125X,TopLayer,9.9750,1.1000,270
R16,1.2M-0402-0402-50V,ERJ-2GEJ125X,BottomLayer,23.5500,27.2840,180
R26,1.2M-0402-0402-50V,ERJ-2GEJ125X,BottomLayer,15.5250,28.6750,0
RF_P1,TBD-0402-50V,DNF,BottomLayer,33.1750,20.3750,180
RF_P2,1.3PF-0402-50V,GJM1555C1H1R3WB01D,BottomLayer,33.0750,17.4500,90
RF_P3,MHQ1005P9N1JT000,MHQ1005P9N1JT000,BottomLayer,34.6500,15.8750,0
RF_R1,0R-0402,ERJ-2GE0R00X,TopLayer,39.0500,1.7000,270
RF_R2,0R-0402,ERJ-2GE0R00X,TopLayer,40.1750,3.0750,270
RF_R3,0R-0402,ERJ-2GE0R00X,BottomLayer,47.5500,1.8000,270
RF_R4,0R-0402,ERJ-2GE0R00X,BottomLayer,48.8750,3.3250,270
SIM1,0201AAAG06A,0201AAAG06A,TopLayer,28.6500,2.9000,0
U1,DRV5032FBDBZR,DRV5032FBDBZR,TopLayer,1.6000,23.2250,90
U10,UBX-M10050-KB,UBX-M10050-KB,BottomLayer,29.7800,33.9456,270
U13,TPS62901RPJR,TPS62901RPJR,BottomLayer,3.8624,10.7187,90
U2,BGM220PC22WGA2,BGM220PC22WGA2,BottomLayer,15.8500,4.0950,0
U3,LIS2DH12TR,LIS2DH12TR,BottomLayer,24.7875,11.9750,270
U4,M95P32-IXMNT-E,M95P32-IXMNT/E,TopLayer,16.0000,4.2750,0
U5,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,BottomLayer,15.9937,32.7730,270
U12,TPS22915CYFPR-2291-5.5V,TPS22915CYFPR,TopLayer,9.9750,4.7750,270
U6,MAX38640AELT,MAX38640AELT+T,BottomLayer,9.1750,22.8500,180
U11,MAX38640AELT,MAX38640AELT+T,BottomLayer,11.0750,30.7090,0
U7,A121-001,A121-001,BottomLayer,17.0375,57.4860,180
U8,BGA824N6E6327XTSA1,BGA824N6E6327XTSA1,BottomLayer,25.0824,38.1206,90
U9,SAFFB1G56KB0F0A,SAFFB1G56KB0F0A,BottomLayer,23.7587,40.2750,90
XTAL1,32.768KHZ,ECS-.327-9-12R-TR,BottomLayer,28.5000,30.2500,180
Y2,24MHZ-9PF-50R,FCX-06-24MJ32408,TopLayer,14.1750,56.4091,180
Y4,NT2016SA-26.000000MHZ-NBG2,NT2016SA-26.000000MHZ-NBG2,BottomLayer,31.2050,38.9206,270
